#x 	 y(x) 	 y'(x) 
1.72469 0.988181 -0.153291
1.72658 0.987889 -0.155159
1.72847 0.987594 -0.157027
1.73037 0.987296 -0.158893
1.73226 0.986994 -0.16076
1.73415 0.986688 -0.162625
1.73604 0.986379 -0.164491
1.73793 0.986066 -0.166355
1.73982 0.98575 -0.168219
1.74171 0.98543 -0.170082
1.7436 0.985107 -0.171945
1.74549 0.98478 -0.173807
1.74738 0.984449 -0.175669
1.74927 0.984115 -0.17753
1.75116 0.983778 -0.17939
1.75305 0.983437 -0.181249
1.75494 0.983093 -0.183108
1.75683 0.982745 -0.184967
1.75872 0.982393 -0.186824
1.76061 0.982038 -0.188681
1.76251 0.98168 -0.190538
1.7644 0.981318 -0.192393
1.76629 0.980952 -0.194248
1.76818 0.980583 -0.196102
1.77007 0.980211 -0.197956
1.77196 0.979835 -0.199809
1.77385 0.979455 -0.201661
1.77574 0.979072 -0.203512
1.77763 0.978686 -0.205363
1.77952 0.978296 -0.207213
1.78141 0.977902 -0.209062
1.7833 0.977505 -0.21091
1.78519 0.977105 -0.212758
1.78708 0.976701 -0.214605
1.78897 0.976293 -0.216451
1.79086 0.975882 -0.218297
1.79275 0.975468 -0.220141
1.79464 0.97505 -0.221985
1.79654 0.974629 -0.223828
1.79843 0.974204 -0.22567
1.80032 0.973775 -0.227512
1.80221 0.973344 -0.229352
1.8041 0.972908 -0.231192
1.80599 0.972469 -0.233031
1.80788 0.972027 -0.234869
1.80977 0.971581 -0.236706
1.81166 0.971132 -0.238543
1.81355 0.970679 -0.240378
1.81544 0.970223 -0.242213
1.81733 0.969763 -0.244047
1.81922 0.9693 -0.24588
1.82111 0.968834 -0.247712
1.823 0.968364 -0.249543
1.82489 0.96789 -0.251374
1.82678 0.967413 -0.253203
1.82868 0.966933 -0.255032
1.83057 0.966449 -0.256859
1.83246 0.965962 -0.258686
1.83435 0.965471 -0.260512
1.83624 0.964976 -0.262336
1.83813 0.964479 -0.26416
1.84002 0.963978 -0.265983
1.84191 0.963473 -0.267805
1.8438 0.962965 -0.269626
1.84569 0.962454 -0.271446
1.84758 0.961939 -0.273266
1.84947 0.96142 -0.275084
1.85136 0.960898 -0.276901
1.85325 0.960373 -0.278717
1.85514 0.959845 -0.280532
1.85703 0.959313 -0.282346
1.85892 0.958777 -0.28416
1.86082 0.958238 -0.285972
1.86271 0.957696 -0.287783
1.8646 0.95715 -0.289593
1.86649 0.956601 -0.291402
1.86838 0.956048 -0.29321
1.87027 0.955492 -0.295017
1.87216 0.954933 -0.296823
1.87405 0.95437 -0.298628
1.87594 0.953803 -0.300431
1.87783 0.953234 -0.302234
1.87972 0.952661 -0.304036
1.88161 0.952084 -0.305836
1.8835 0.951504 -0.307636
1.88539 0.950921 -0.309434
1.88728 0.950334 -0.311231
1.88917 0.949744 -0.313028
1.89106 0.949151 -0.314823
1.89296 0.948554 -0.316616
1.89485 0.947953 -0.318409
1.89674 0.94735 -0.320201
1.89863 0.946743 -0.321991
1.90052 0.946132 -0.323781
1.90241 0.945518 -0.325569
1.9043 0.944901 -0.327356
1.90619 0.944281 -0.329142
1.90808 0.943657 -0.330926
1.90997 0.943029 -0.33271
1.91186 0.942399 -0.334492
1.91375 0.941765 -0.336273
1.91564 0.941127 -0.338053
1.91753 0.940486 -0.339832
1.91942 0.939842 -0.341609
1.92131 0.939195 -0.343385
1.9232 0.938544 -0.34516
1.9251 0.937889 -0.346934
1.92699 0.937232 -0.348707
1.92888 0.936571 -0.350478
1.93077 0.935907 -0.352248
1.93266 0.935239 -0.354017
1.93455 0.934568 -0.355784
1.93644 0.933894 -0.357551
1.93833 0.933216 -0.359316
1.94022 0.932535 -0.361079
1.94211 0.931851 -0.362842
1.944 0.931163 -0.364603
1.94589 0.930472 -0.366362
1.94778 0.929778 -0.368121
1.94967 0.92908 -0.369878
1.95156 0.928379 -0.371634
1.95345 0.927675 -0.373388
1.95534 0.926967 -0.375142
1.95724 0.926257 -0.376894
1.95913 0.925542 -0.378644
1.96102 0.924825 -0.380393
1.96291 0.924104 -0.382141
1.9648 0.92338 -0.383887
1.96669 0.922653 -0.385632
1.96858 0.921922 -0.387376
1.97047 0.921188 -0.389118
1.97236 0.92045 -0.390859
1.97425 0.91971 -0.392599
1.97614 0.918966 -0.394337
1.97803 0.918219 -0.396073
1.97992 0.917468 -0.397809
1.98181 0.916715 -0.399543
1.9837 0.915958 -0.401275
1.98559 0.915197 -0.403006
1.98748 0.914434 -0.404736
1.98938 0.913667 -0.406464
1.99127 0.912897 -0.40819
1.99316 0.912124 -0.409915
1.99505 0.911347 -0.411639
1.99694 0.910567 -0.413361
1.99883 0.909784 -0.415082
2.00072 0.908998 -0.416801
2.00261 0.908208 -0.418519
2.0045 0.907415 -0.420236
2.00639 0.906619 -0.42195
2.00828 0.90582 -0.423664
2.01017 0.905017 -0.425375
2.01206 0.904211 -0.427086
2.01395 0.903402 -0.428794
2.01584 0.90259 -0.430502
2.01773 0.901774 -0.432207
2.01962 0.900956 -0.433911
2.02152 0.900134 -0.435614
2.02341 0.899308 -0.437315
2.0253 0.89848 -0.439014
2.02719 0.897648 -0.440712
2.02908 0.896814 -0.442408
2.03097 0.895976 -0.444103
2.03286 0.895134 -0.445796
2.03475 0.89429 -0.447488
2.03664 0.893442 -0.449178
2.03853 0.892592 -0.450866
2.04042 0.891738 -0.452553
2.04231 0.89088 -0.454238
2.0442 0.89002 -0.455921
2.04609 0.889157 -0.457603
2.04798 0.88829 -0.459283
2.04987 0.88742 -0.460962
2.05176 0.886547 -0.462639
2.05366 0.885671 -0.464314
2.05555 0.884791 -0.465988
2.05744 0.883909 -0.46766
2.05933 0.883023 -0.46933
2.06122 0.882134 -0.470999
2.06311 0.881242 -0.472665
2.065 0.880347 -0.474331
2.06689 0.879448 -0.475994
2.06878 0.878547 -0.477656
2.07067 0.877642 -0.479316
2.07256 0.876735 -0.480975
2.07445 0.875824 -0.482631
2.07634 0.87491 -0.484286
2.07823 0.873992 -0.485939
2.08012 0.873072 -0.487591
2.08201 0.872149 -0.489241
2.0839 0.871222 -0.490889
2.0858 0.870293 -0.492535
2.08769 0.86936 -0.494179
2.08958 0.868424 -0.495822
2.09147 0.867485 -0.497463
2.09336 0.866543 -0.499102
2.09525 0.865598 -0.50074
2.09714 0.86465 -0.502375
2.09903 0.863698 -0.504009
2.10092 0.862744 -0.505641
2.10281 0.861786 -0.507271
2.1047 0.860826 -0.5089
2.10659 0.859862 -0.510526
2.10848 0.858896 -0.512151
2.11037 0.857926 -0.513774
2.11226 0.856953 -0.515395
2.11415 0.855977 -0.517014
2.11604 0.854998 -0.518631
2.11794 0.854016 -0.520247
2.11983 0.853031 -0.521861
2.12172 0.852043 -0.523472
2.12361 0.851051 -0.525082
2.1255 0.850057 -0.52669
2.12739 0.84906 -0.528297
2.12928 0.84806 -0.529901
2.13117 0.847056 -0.531503
2.13306 0.84605 -0.533104
2.13495 0.845041 -0.534702
2.13684 0.844028 -0.536299
2.13873 0.843013 -0.537894
2.14062 0.841994 -0.539486
2.14251 0.840973 -0.541077
2.1444 0.839948 -0.542666
2.14629 0.838921 -0.544253
2.14818 0.83789 -0.545838
2.15008 0.836857 -0.547422
2.15197 0.835821 -0.549003
2.15386 0.834781 -0.550582
2.15575 0.833739 -0.552159
2.15764 0.832693 -0.553734
2.15953 0.831645 -0.555308
2.16142 0.830594 -0.556879
2.16331 0.829539 -0.558448
2.1652 0.828482 -0.560016
2.16709 0.827422 -0.561581
2.16898 0.826359 -0.563144
2.17087 0.825292 -0.564706
2.17276 0.824223 -0.566265
2.17465 0.823151 -0.567822
2.17654 0.822076 -0.569377
2.17843 0.820998 -0.570931
2.18032 0.819918 -0.572482
2.18222 0.818834 -0.574031
2.18411 0.817747 -0.575578
2.186 0.816657 -0.577123
2.18789 0.815565 -0.578666
2.18978 0.814469 -0.580207
2.19167 0.813371 -0.581745
2.19356 0.81227 -0.583282
2.19545 0.811165 -0.584817
2.19734 0.810058 -0.586349
2.19923 0.808948 -0.58788
2.20112 0.807835 -0.589408
2.20301 0.80672 -0.590934
2.2049 0.805601 -0.592458
2.20679 0.80448 -0.59398
2.20868 0.803355 -0.5955
2.21057 0.802228 -0.597018
2.21246 0.801098 -0.598534
2.21435 0.799965 -0.600047
2.21625 0.798829 -0.601558
2.21814 0.79769 -0.603068
2.22003 0.796549 -0.604575
2.22192 0.795404 -0.606079
2.22381 0.794257 -0.607582
2.2257 0.793107 -0.609083
2.22759 0.791954 -0.610581
2.22948 0.790798 -0.612077
2.23137 0.789639 -0.613571
2.23326 0.788478 -0.615063
2.23515 0.787314 -0.616553
2.23704 0.786147 -0.61804
2.23893 0.784977 -0.619525
2.24082 0.783804 -0.621008
2.24271 0.782629 -0.622489
2.2446 0.78145 -0.623967
2.24649 0.780269 -0.625444
2.24839 0.779086 -0.626918
2.25028 0.777899 -0.628389
2.25217 0.776709 -0.629859
2.25406 0.775517 -0.631326
2.25595 0.774322 -0.632791
2.25784 0.773125 -0.634254
2.25973 0.771924 -0.635715
2.26162 0.770721 -0.637173
2.26351 0.769515 -0.638629
2.2654 0.768306 -0.640083
2.26729 0.767095 -0.641534
2.26918 0.76588 -0.642983
2.27107 0.764663 -0.64443
2.27296 0.763444 -0.645874
2.27485 0.762221 -0.647317
2.27674 0.760996 -0.648757
2.27863 0.759768 -0.650194
2.28053 0.758538 -0.651629
2.28242 0.757304 -0.653062
2.28431 0.756068 -0.654493
2.2862 0.754829 -0.655921
2.28809 0.753588 -0.657347
2.28998 0.752344 -0.658771
2.29187 0.751097 -0.660192
2.29376 0.749848 -0.661611
2.29565 0.748595 -0.663027
2.29754 0.747341 -0.664441
2.29943 0.746083 -0.665853
2.30132 0.744823 -0.667262
2.30321 0.74356 -0.668669
2.3051 0.742295 -0.670074
2.30699 0.741026 -0.671476
2.30888 0.739756 -0.672876
2.31077 0.738482 -0.674273
2.31267 0.737206 -0.675668
2.31456 0.735927 -0.677061
2.31645 0.734646 -0.678451
2.31834 0.733362 -0.679838
2.32023 0.732075 -0.681224
2.32212 0.730786 -0.682606
2.32401 0.729494 -0.683987
2.3259 0.7282 -0.685365
2.32779 0.726903 -0.68674
2.32968 0.725603 -0.688113
2.33157 0.724301 -0.689484
2.33346 0.722996 -0.690852
2.33535 0.721689 -0.692218
2.33724 0.720379 -0.693581
2.33913 0.719066 -0.694942
2.34102 0.717751 -0.6963
2.34291 0.716433 -0.697656
2.34481 0.715113 -0.699009
2.3467 0.71379 -0.70036
2.34859 0.712465 -0.701708
2.35048 0.711137 -0.703053
2.35237 0.709807 -0.704397
2.35426 0.708474 -0.705737
2.35615 0.707138 -0.707076
2.35804 0.7058 -0.708411
2.35993 0.704459 -0.709744
2.36182 0.703116 -0.711075
2.36371 0.701771 -0.712403
2.3656 0.700423 -0.713728
2.36749 0.699072 -0.715051
2.36938 0.697719 -0.716372
2.37127 0.696363 -0.717689
2.37316 0.695005 -0.719005
2.37505 0.693645 -0.720317
2.37695 0.692282 -0.721628
2.37884 0.690916 -0.722935
2.38073 0.689548 -0.72424
2.38262 0.688178 -0.725542
2.38451 0.686805 -0.726842
2.3864 0.685429 -0.728139
2.38829 0.684051 -0.729434
2.39018 0.682671 -0.730726
2.39207 0.681288 -0.732015
2.39396 0.679903 -0.733302
2.39585 0.678516 -0.734586
2.39774 0.677126 -0.735867
2.39963 0.675733 -0.737146
2.40152 0.674338 -0.738423
2.40341 0.672941 -0.739696
2.4053 0.671541 -0.740967
2.40719 0.670139 -0.742235
2.40909 0.668735 -0.743501
2.41098 0.667328 -0.744764
2.41287 0.665919 -0.746024
2.41476 0.664507 -0.747282
2.41665 0.663093 -0.748537
2.41854 0.661677 -0.749789
2.42043 0.660258 -0.751039
2.42232 0.658837 -0.752286
2.42421 0.657414 -0.75353
2.4261 0.655988 -0.754771
2.42799 0.65456 -0.75601
2.42988 0.653129 -0.757246
2.43177 0.651696 -0.75848
2.43366 0.650261 -0.759711
2.43555 0.648824 -0.760939
2.43744 0.647384 -0.762164
2.43933 0.645942 -0.763387
2.44123 0.644498 -0.764606
2.44312 0.643051 -0.765823
2.44501 0.641602 -0.767038
2.4469 0.640151 -0.768249
2.44879 0.638697 -0.769458
2.45068 0.637241 -0.770665
2.45257 0.635783 -0.771868
2.45446 0.634323 -0.773069
2.45635 0.63286 -0.774266
2.45824 0.631395 -0.775461
2.46013 0.629928 -0.776654
2.46202 0.628458 -0.777843
2.46391 0.626987 -0.77903
2.4658 0.625513 -0.780214
2.46769 0.624036 -0.781395
2.46958 0.622558 -0.782574
2.47147 0.621077 -0.783749
2.47337 0.619595 -0.784922
2.47526 0.618109 -0.786092
2.47715 0.616622 -0.787259
2.47904 0.615133 -0.788424
2.48093 0.613641 -0.789585
2.48282 0.612147 -0.790744
2.48471 0.610651 -0.7919
2.4866 0.609153 -0.793053
2.48849 0.607652 -0.794203
2.49038 0.60615 -0.795351
2.49227 0.604645 -0.796495
2.49416 0.603138 -0.797637
2.49605 0.601629 -0.798776
2.49794 0.600118 -0.799912
2.49983 0.598604 -0.801045
2.50172 0.597089 -0.802175
2.50361 0.595571 -0.803302
2.50551 0.594051 -0.804427
2.5074 0.59253 -0.805549
2.50929 0.591006 -0.806667
2.51118 0.589479 -0.807783
2.51307 0.587951 -0.808896
2.51496 0.586421 -0.810007
2.51685 0.584888 -0.811114
2.51874 0.583354 -0.812218
2.52063 0.581817 -0.81332
2.52252 0.580279 -0.814418
2.52441 0.578738 -0.815514
2.5263 0.577195 -0.816606
2.52819 0.57565 -0.817696
2.53008 0.574103 -0.818783
2.53197 0.572554 -0.819867
2.53386 0.571003 -0.820948
2.53575 0.56945 -0.822026
2.53765 0.567895 -0.823101
2.53954 0.566338 -0.824173
2.54143 0.564779 -0.825243
2.54332 0.563217 -0.826309
2.54521 0.561654 -0.827372
2.5471 0.560089 -0.828433
2.54899 0.558522 -0.82949
2.55088 0.556952 -0.830544
2.55277 0.555381 -0.831596
2.55466 0.553808 -0.832644
2.55655 0.552233 -0.83369
2.55844 0.550656 -0.834732
2.56033 0.549077 -0.835772
2.56222 0.547496 -0.836809
2.56411 0.545913 -0.837842
2.566 0.544328 -0.838873
2.56789 0.542741 -0.8399
2.56979 0.541152 -0.840925
2.57168 0.539561 -0.841947
2.57357 0.537968 -0.842965
2.57546 0.536374 -0.843981
2.57735 0.534777 -0.844993
2.57924 0.533178 -0.846003
2.58113 0.531578 -0.847009
2.58302 0.529976 -0.848013
2.58491 0.528372 -0.849013
2.5868 0.526765 -0.850011
2.58869 0.525158 -0.851005
2.59058 0.523548 -0.851996
2.59247 0.521936 -0.852985
2.59436 0.520322 -0.85397
2.59625 0.518707 -0.854952
2.59814 0.51709 -0.855931
2.60003 0.515471 -0.856907
2.60192 0.51385 -0.85788
2.60382 0.512227 -0.85885
2.60571 0.510602 -0.859817
2.6076 0.508976 -0.860781
2.60949 0.507347 -0.861742
2.61138 0.505717 -0.862699
2.61327 0.504085 -0.863654
2.61516 0.502452 -0.864605
2.61705 0.500816 -0.865554
2.61894 0.499179 -0.866499
2.62083 0.49754 -0.867441
2.62272 0.495899 -0.86838
2.62461 0.494256 -0.869316
2.6265 0.492612 -0.870249
2.62839 0.490966 -0.871179
2.63028 0.489318 -0.872106
2.63217 0.487668 -0.873029
2.63406 0.486017 -0.87395
2.63596 0.484364 -0.874867
2.63785 0.482709 -0.875781
2.63974 0.481052 -0.876692
2.64163 0.479394 -0.8776
2.64352 0.477734 -0.878505
2.64541 0.476072 -0.879406
2.6473 0.474409 -0.880305
2.64919 0.472743 -0.8812
2.65108 0.471077 -0.882092
2.65297 0.469408 -0.882981
2.65486 0.467738 -0.883867
2.65675 0.466066 -0.88475
2.65864 0.464392 -0.88563
2.66053 0.462717 -0.886506
2.66242 0.46104 -0.887379
2.66431 0.459362 -0.888249
2.6662 0.457682 -0.889116
2.6681 0.456 -0.88998
2.66999 0.454317 -0.89084
2.67188 0.452632 -0.891698
2.67377 0.450945 -0.892552
2.67566 0.449257 -0.893403
2.67755 0.447567 -0.89425
2.67944 0.445875 -0.895095
2.68133 0.444182 -0.895936
2.68322 0.442488 -0.896775
2.68511 0.440792 -0.89761
2.687 0.439094 -0.898441
2.68889 0.437394 -0.89927
2.69078 0.435693 -0.900095
2.69267 0.433991 -0.900917
2.69456 0.432287 -0.901736
2.69645 0.430581 -0.902552
2.69834 0.428874 -0.903364
2.70024 0.427166 -0.904173
2.70213 0.425455 -0.904979
2.70402 0.423744 -0.905782
2.70591 0.42203 -0.906582
2.7078 0.420316 -0.907378
2.70969 0.4186 -0.908171
2.71158 0.416882 -0.908961
2.71347 0.415163 -0.909747
2.71536 0.413442 -0.910531
2.71725 0.41172 -0.911311
2.71914 0.409996 -0.912087
2.72103 0.408271 -0.912861
2.72292 0.406544 -0.913631
2.72481 0.404816 -0.914398
2.7267 0.403087 -0.915162
2.72859 0.401356 -0.915922
2.73048 0.399624 -0.916679
2.73238 0.39789 -0.917433
2.73427 0.396155 -0.918184
2.73616 0.394418 -0.918931
2.73805 0.39268 -0.919675
2.73994 0.390941 -0.920416
2.74183 0.3892 -0.921153
2.74372 0.387458 -0.921888
2.74561 0.385714 -0.922618
2.7475 0.383969 -0.923346
2.74939 0.382223 -0.92407
2.75128 0.380475 -0.924791
2.75317 0.378726 -0.925509
2.75506 0.376975 -0.926223
2.75695 0.375224 -0.926934
2.75884 0.373471 -0.927642
2.76073 0.371716 -0.928346
2.76262 0.36996 -0.929048
2.76452 0.368203 -0.929745
2.76641 0.366445 -0.93044
2.7683 0.364685 -0.931131
2.77019 0.362924 -0.931819
2.77208 0.361162 -0.932503
2.77397 0.359398 -0.933184
2.77586 0.357633 -0.933862
2.77775 0.355867 -0.934537
2.77964 0.354099 -0.935208
2.78153 0.352331 -0.935876
2.78342 0.350561 -0.93654
2.78531 0.34879 -0.937201
2.7872 0.347017 -0.937859
2.78909 0.345243 -0.938513
2.79098 0.343468 -0.939164
2.79287 0.341692 -0.939812
2.79476 0.339915 -0.940456
2.79666 0.338136 -0.941097
2.79855 0.336356 -0.941735
2.80044 0.334575 -0.942369
2.80233 0.332793 -0.943
2.80422 0.33101 -0.943627
2.80611 0.329225 -0.944251
2.808 0.327439 -0.944872
2.80989 0.325652 -0.94549
2.81178 0.323864 -0.946104
2.81367 0.322075 -0.946714
2.81556 0.320285 -0.947321
2.81745 0.318493 -0.947925
2.81934 0.3167 -0.948526
2.82123 0.314906 -0.949123
2.82312 0.313111 -0.949716
2.82501 0.311315 -0.950307
2.8269 0.309518 -0.950894
2.8288 0.30772 -0.951477
2.83069 0.30592 -0.952057
2.83258 0.30412 -0.952634
2.83447 0.302318 -0.953207
2.83636 0.300516 -0.953777
2.83825 0.298712 -0.954343
2.84014 0.296907 -0.954906
2.84203 0.295101 -0.955466
2.84392 0.293294 -0.956022
2.84581 0.291486 -0.956575
2.8477 0.289677 -0.957124
2.84959 0.287867 -0.95767
2.85148 0.286056 -0.958213
2.85337 0.284244 -0.958752
2.85526 0.282431 -0.959288
2.85715 0.280617 -0.95982
2.85904 0.278802 -0.960349
2.86094 0.276986 -0.960874
2.86283 0.275169 -0.961396
2.86472 0.273351 -0.961914
2.86661 0.271532 -0.96243
2.8685 0.269711 -0.962941
2.87039 0.26789 -0.963449
2.87228 0.266069 -0.963954
2.87417 0.264246 -0.964455
2.87606 0.262422 -0.964953
2.87795 0.260597 -0.965448
2.87984 0.258771 -0.965939
2.88173 0.256945 -0.966426
2.88362 0.255117 -0.96691
2.88551 0.253289 -0.967391
2.8874 0.251459 -0.967868
2.88929 0.249629 -0.968342
2.89118 0.247798 -0.968812
2.89308 0.245966 -0.969279
2.89497 0.244133 -0.969742
2.89686 0.242299 -0.970202
2.89875 0.240464 -0.970658
2.90064 0.238629 -0.971111
2.90253 0.236792 -0.97156
2.90442 0.234955 -0.972006
2.90631 0.233117 -0.972449
2.9082 0.231278 -0.972888
2.91009 0.229438 -0.973323
2.91198 0.227598 -0.973755
2.91387 0.225756 -0.974184
2.91576 0.223914 -0.974609
2.91765 0.222071 -0.97503
2.91954 0.220227 -0.975449
2.92143 0.218383 -0.975863
2.92332 0.216537 -0.976274
2.92522 0.214691 -0.976682
2.92711 0.212844 -0.977086
2.929 0.210997 -0.977487
2.93089 0.209148 -0.977884
2.93278 0.207299 -0.978278
2.93467 0.205449 -0.978668
2.93656 0.203599 -0.979054
2.93845 0.201747 -0.979438
2.94034 0.199895 -0.979817
2.94223 0.198043 -0.980193
2.94412 0.196189 -0.980566
2.94601 0.194335 -0.980935
2.9479 0.19248 -0.981301
2.94979 0.190624 -0.981663
2.95168 0.188768 -0.982022
2.95357 0.186911 -0.982377
2.95546 0.185054 -0.982728
2.95736 0.183195 -0.983077
2.95925 0.181336 -0.983421
2.96114 0.179477 -0.983762
2.96303 0.177617 -0.9841
2.96492 0.175756 -0.984434
2.96681 0.173894 -0.984764
2.9687 0.172032 -0.985091
2.97059 0.17017 -0.985415
2.97248 0.168306 -0.985735
2.97437 0.166442 -0.986051
2.97626 0.164578 -0.986364
2.97815 0.162713 -0.986673
2.98004 0.160847 -0.986979
2.98193 0.158981 -0.987282
2.98382 0.157114 -0.98758
2.98571 0.155247 -0.987876
2.9876 0.153379 -0.988167
2.9895 0.15151 -0.988456
2.99139 0.149641 -0.98874
2.99328 0.147772 -0.989022
2.99517 0.145901 -0.989299
2.99706 0.144031 -0.989573
2.99895 0.14216 -0.989844
3.00084 0.140288 -0.990111
3.00273 0.138416 -0.990374
3.00462 0.136543 -0.990634
3.00651 0.13467 -0.99089
3.0084 0.132797 -0.991143
3.01029 0.130922 -0.991393
3.01218 0.129048 -0.991638
3.01407 0.127173 -0.991881
3.01596 0.125297 -0.992119
3.01785 0.123422 -0.992354
3.01974 0.121545 -0.992586
3.02163 0.119668 -0.992814
3.02353 0.117791 -0.993038
3.02542 0.115914 -0.993259
3.02731 0.114036 -0.993477
3.0292 0.112157 -0.99369
3.03109 0.110278 -0.993901
3.03298 0.108399 -0.994107
3.03487 0.106519 -0.994311
3.03676 0.104639 -0.99451
3.03865 0.102759 -0.994706
3.04054 0.100878 -0.994899
3.04243 0.098997 -0.995088
3.04432 0.0971155 -0.995273
3.04621 0.0952337 -0.995455
3.0481 0.0933516 -0.995633
3.04999 0.0914691 -0.995808
3.05188 0.0895862 -0.995979
3.05377 0.0877031 -0.996147
3.05567 0.0858196 -0.996311
3.05756 0.0839359 -0.996471
3.05945 0.0820518 -0.996628
3.06134 0.0801674 -0.996781
3.06323 0.0782828 -0.996931
3.06512 0.0763979 -0.997077
3.06701 0.0745127 -0.99722
3.0689 0.0726272 -0.997359
3.07079 0.0707415 -0.997495
3.07268 0.0688555 -0.997627
3.07457 0.0669693 -0.997755
3.07646 0.0650828 -0.99788
3.07835 0.0631961 -0.998001
3.08024 0.0613092 -0.998119
3.08213 0.0594221 -0.998233
3.08402 0.0575347 -0.998344
3.08591 0.0556472 -0.99845
3.08781 0.0537594 -0.998554
3.0897 0.0518715 -0.998654
3.09159 0.0499833 -0.99875
3.09348 0.048095 -0.998843
3.09537 0.0462066 -0.998932
3.09726 0.0443179 -0.999017
3.09915 0.0424291 -0.999099
3.10104 0.0405401 -0.999178
3.10293 0.038651 -0.999253
3.10482 0.0367618 -0.999324
3.10671 0.0348724 -0.999392
3.1086 0.0329829 -0.999456
3.11049 0.0310933 -0.999516
3.11238 0.0292036 -0.999573
3.11427 0.0273137 -0.999627
3.11616 0.0254238 -0.999677
3.11805 0.0235338 -0.999723
3.11995 0.0216437 -0.999766
3.12184 0.0197535 -0.999805
3.12373 0.0178633 -0.99984
3.12562 0.0159729 -0.999872
3.12751 0.0140826 -0.999901
3.1294 0.0121921 -0.999926
3.13129 0.0103017 -0.999947
3.13318 0.00841118 -0.999965
3.13507 0.00652064 -0.999979
3.13696 0.00463009 -0.999989
3.13885 0.00273951 -0.999996
3.14074 0.000848931 -1
3.14263 -0.00104166 -0.999999
3.14452 -0.00293224 -0.999996
3.14641 -0.00482281 -0.999988
3.1483 -0.00671337 -0.999977
3.15019 -0.0086039 -0.999963
3.15209 -0.0104944 -0.999945
3.15398 -0.0123849 -0.999923
3.15587 -0.0142753 -0.999898
3.15776 -0.0161656 -0.999869
3.15965 -0.018056 -0.999837
3.16154 -0.0199462 -0.999801
3.16343 -0.0218364 -0.999762
3.16532 -0.0237265 -0.999718
3.16721 -0.0256165 -0.999672
3.1691 -0.0275064 -0.999622
3.17099 -0.0293962 -0.999568
3.17288 -0.0312859 -0.99951
3.17477 -0.0331755 -0.99945
3.17666 -0.035065 -0.999385
3.17855 -0.0369544 -0.999317
3.18044 -0.0388436 -0.999245
3.18233 -0.0407327 -0.99917
3.18423 -0.0426216 -0.999091
3.18612 -0.0445104 -0.999009
3.18801 -0.0463991 -0.998923
3.1899 -0.0482875 -0.998833
